textDisplay,label_manual
"Kepemilikan konsesi itu jangan hanya diberikan ke konglomerat. Negara harus menjadikannnya sejenis BUMN juga biar keuntungannya dapat disetorkan ke kas negara. Kepemilikannya harus campuran; tidak 100 persen swasta. Pasal 33 Bumi air dan segala kekayaan yang terkandung didalamnya dikuasai oleh negara dan dipergunakan untuk sebesar besar kemakmuran rakyat sudah dilanggar disini. Kata kata dikuasai harus diwujudkan dengan menjadikannya BUMN atau campuran karena dengan memiliki perusahaan kehutanan itulah, Negara dapat dikatakan menguasai. Rezim yang tidak melakukan hal itu mengkhianati amanat konstitusi.",0
Kritik juga gaboleh 😂,0
Suharto saja bisa tumbang,0
Akan terbukti benar salahnya setelah ikn beres(kalau beres). Yg jelas kalimantannya telah hancur.,0
Mungkn jd ky jkrt,0
Efek nya bukan hanya banjir tetapi mengancam satwa endemik indonesia yaitu orang utan...,0
Jawa nohhh lihat suruh bangun hutannya dah habis hutannya di buat rumah perkomplekan sibuk bahas wilayah org yg luasnya berkali kali dari jawa...<br>Lihat noh penduduk jawa setengah dari pada penduduk indo seharusnya kalian buat narasi lah tentang jawa... Yg semua hasil tambangnya buat bangun jawa.. skrng malah ngomporin hutan di tebang wkwkwk lawak ente.,0
Salut sama narasi.,0
"Hutan di Kalimantan banyak hilang juga karena perluasan pemukiman akibat dari naiknya jumlah penduduk Kalimantan yg meningkatkan kebutuhan hunian. Pemukiman horizontal ini harus benar-benar dibatasi banget! Kalimantan yg wilayahnya paling aman dari gempa, tsunami &amp; letusan gunung berapi harusnya gencar membangun gedung pencakar langit buat hunian. <br><br>Pernyataan IKN tidak boleh membangun gedung tinggi itu adalah pernyataan paling bodoh di alam semesta. <br><br>Sebelum ada yg ngebacot &quot;lifestyle orang Indonesia itu ga cocok tinggal di gedung tinggi, lebih suka rumah tapak yg punya halaman, lebih nyaman bla bla bla&quot;<br>Justru mindset seperti ini harus segera dihilangkan! Harus dipaksa masyarakat buat tinggal di hunian vertikal alias gedung2 pencakar langit. Kasih insentif untuk developer bangun hunian pencakar langit. Naikkan pajak 100% bagi rumah² yg baru dibangun tahun 2024.<br><br>Penduduk Indonesia ini terus bertambah hingga 300-400 juta jiwa dalam beberapa dekade ke depan. Mau ga mau HARUS MAU mengubah mindset, orang Kalimantan harus didorong tinggal di hunian pencakar langit. Ditambah ibukota negara akan pindah ke Kalimantan otomatis arus manusia, uang, barang juga akan pindah ke Kalimantan. Akan penuh sesak, oleh karena itu bangun hunian ke atas bukan membentang luas secara horizontal, memakan lahan &amp; membuka hutan baru hanya untuk pemukiman! Pemerintah harus tegas larang developer bangun perumahan tapak! Bangun pencakar langit sebanyak-banyaknya di Kalimantan. Kalimantan pulau paling aman dari gempa. Ini caranya supaya hutan Kalimantan tetap lestari. Jangan jadi bangsa UDIK takut sama pencakar langit.",0
solusi nya kiamat doang boss,0
"Kalimantan adalah paru2 dunia, jangan dibangun apa2<br>Kami di jawa kan bukan paru2 dunia jadi kami boleh tebang2 bikin mall, rumah sakit, jalan, sekolah industri dll.<br>Kami udah ga punya hutan jadi kami nyuruh orang lain aja melestarikan hutan mereka<br>-Sajak munafikun",0
Luar biasa prestasi JOKOWI 👏🏻,0
"Lah data deforestasi nya sampai tahun 2010, gak fokus ke videonya lu ya?",0
@@sandosinabang3812 Kyknya dia lagi nyindir pembangunan IKN,0
semua juga ikut andil... tp yang jadi pertanyaan apakah pemanfaat hutan ini dapat di perlambat,0
"Memang luar biasa jokowi, dengan dibangunnya IKN, para mafia hutan ngga bisa sembarangan lagi nggundulin hutan.",0
"@@darahsuci8578 kl udah rusak kalimantan, kira2 mau rusak daerah mana lagi ya?",0
Buzzer cuma ribut pohon di monas ditebang...(padahal sedang direstorasi saja)... Tapi memuji2 proyek yg merusak paru2 dunia,0
"Lihat baik-baik videonya dodol, data deforestasi sampai 2010.",0
@@sandosinabang3812 eeeh wajik....emang lo bilang IKN dibangun 2010....🤣🤣🤣🤣🤣,0
@@dwight4063 Siapa yg bahas IKN dodol🤣,0
@@JustNormalManInTheWorld yoi... 🤣🤣🤣🤣,0
"Sangat benar, sekarang juga muncul cara baru exploitasi hutan besar-besaran di kabupaten Ketapang pembuatan HGU HTI. Pohonnya sampai akarnya di ambil.",0
"Kak pergi kekalimatan barat.<br>Dari bandara supadio menuju balai bengkuak (perbatasan sanggau dan ketapang) itu sekitar 4/5jam perjalanan.<br><br>Kakak liat sepanjang jalan dan bukit2 sudah gundul, di tanamkan sawit sedangkan kayu nya di kirim keluar kalimantan dan di jual-belikan.<br><br>Banyak yang terlibat.<br>Ini bukan omong kosong.<br>Kalo tidak percaya, cek sendiri.<br><br>Yang lebih parahnya, warga lokal di pekerjakan namun dengan upah tidak seberapa.<br>Ini benar2 parah.",0
Menangis hati ini,0
"salah sendiri SDM rendah, ya mana bisa dikasih upah tinggi",0
Kalimantan merdeka,1
Rakyat disana terlalu semangat pemilu 🤦,0
"​@@firdausfeb5654 jng salahkn sdm rendah, tny bgmn pendidikn yg di proleh, apakah sama dg pendidikan yg di dpt dg kota&quot; besar. Minta kalimantan sebagai menyumbang oksigen tp kota&quot; besar malah merusak, membangun gedung tingg dn menyumbang CO2 terbnyk..",0
Mengorbankan lingkungan atas nama pembangunan selama uang yang terkumpul terpusat di kantong sebagian kecil orang a.k.a koruptor saja ya gini-gini aja nih Indonesia,0
"Demi nikmat sesaat,,, berdampak pada lingkungan... Bukan kah kita harusnya menjaga, agar anak cucu kita juga merasakan nikmatnya. Harusnya bila ada kerusakan, segera buat perbaikan. Hidup selaras dengan semesta. Bukan kah itu yang diajarkan nenek moyang kita? Karena segala yang kita butuhkan berasal dari semesta. Makanan, minum, pakaian, obat, dan berbagai perangkat teknologi. Harusnya semakin pandai manusia, semakin canggih teknologi, juga selaras semakin baik kita pada lingkungan.",0
"Tidak bisa berkomentar apa-apa lagi. Tambang bertebaran, pembabatan habis-habisan. Mungkin tidak menunggu lama lagi, hutan kalimantan akan hilang.",0
Mungkin Indonesia hanya tertinggal...negara2 lain sudah membabat habis hutan di negara mereka untuk dijadikan gedung2,2
Sedih,0
"Miris,kok orang kalimantan pd tepuk tangan ke si jaenudin ngachiro",0
"Terlalu banyak tuntutan buat Indonesia sebagai negara berkembang<br><br>Negara berkembang dengan salah satu negara dengan jumlah penduduk terbanyak di dunia harus mencukupi baik dari pangan sampai GDP yang tinggi untuk mencukupi kebutuhan lainnya, disisi lain sebagai negara yg banyak memasok bahan baku dunia di segala sektor (untuk meningkatkan GDP?) dan harus disuruh menjaga hutan (paru&quot; dunia) secara cuma&quot;<br><br>Bukan berarti pemerintah tidak salah, tapi emang terlalu berat. Seandainya negara yg punya hutan dapat kompensasi mungkin hutan gk secepat itu deforestasinya. Meskipun gak semudah itu 😅",2
"Gk gtu juga,,itu semua kembali brpulang ke masalah pilihan,,mna yg dipilih itu yg trlihat pemerintah condong kmn n trnyata mw orba atopun reformasi ttp sja faktor cuan yg dipilih,,",0
Saya kira kamu hanya memahami dari sudut pandang yang terlalu sempit.,0
"Ya mo gimana kalo ga mau cuan,, selain cuan juga ingin indo jadi produsen meskipun masih mentah.",0
"Makanya saya bilang, para armchair aktivis ini (maaf) omongannya naif semua. Anda mau minyak goreng murah? Ya babat hutan solusinya. Anda mau ketahanan energi terjaga? Ya tambang batubara solusinya. Anda mau perumahan murah? (Lagi) buka hutan solusinya. Lahan untuk tanaman pangan? Yak betul buka hutan lah! Semua kalau dikaji-kaji merusak alam, tapi inilah harga yang harus dibayar karena pertumbuhan penduduk. <br><br>Tapi kan yang mengelola para oligarki!!! Begitulah kata mereka... <br>Ya udah, lu aja yang buka usaha. Bikin seramah lingkungan seramah-ramahnya sampai Greeinpis dan Narasi endorse lu punya usaha. Lu mau bilang taipan sawit semacam Sinar Mas atau Asian Agri sebagai oligarki yang patut dimusnahkan sah-sah aja, tapi pertanyaanya, lu bisa gak buat lebih baik dari mereka?",0
Betul bu Sri Mulyani pernah bahas ini tuntutan dunia terhadap indonesia terlalu berat,0
"Pemerintah goblok banget membiarkan hutan digunduli hanya untuk keuntungan beberapa milyar, yg pasti porsi paling banyak akan masuk saku segelintir orang dan nggak masuk ke pundi2 pemerintah. Coba saja kerusakan banjir itu dihitung, sudah pasti jauh lbh banyak ruginya drpada uang yg dihasilkan. Ada banyak cara untuk mendapatkan uang dr hutan tanpa deforestasi. Hanya orang bodoh dan malas yg mengandalkan penebangan hutan sebagai cara mendapatkan penghasilan.",0
🥱.....<br>skali skali bahas sumur resapan lah,0
Dungu ini mimin,0
Semakin saya tau informasi2 seperti ini semakin saya tidak mengerti apa tujuan manusia hidup di bumi ini..,0
"<b>Kuasa-NYA terbatas akibat nya naas</b> <br>Yohanes 11:39 Kata Yesus: &quot;Angkat batu itu!&quot; Marta, saudara orang yang meninggal itu,<br>berkata kepada-Nya: &quot;Tuan, ia sudah berbau, sebab sudah empat hari ia mati.&quot;<br><a href=""https://www.youtube.com/watch?v=WHe9DfHKhIM&amp;t=700"">11:40</a> Jawab Yesus: &quot;Bukankah sudah Kukatakan kepadamu: <b>Jikalau engkau percaya</b><br><b>engkau</b> <b>akan melihat</b> <br>👉 <b>kemuliaan Allah?&quot;</b><br>Dari sini saja jelas Yesus mengajarkan manusia supaya percaya tuhan karena tuhanlah yg<br>punya kuasa dan kemuliaan<br>&quot;Jika aku memuliakan diriku sendiri, maka kemuliaanku itu sedikitpun tidak ada artinya.<br>Bapa-kulah yang memuliakanku.&quot; (Yohanes, <a href=""https://www.youtube.com/watch?v=WHe9DfHKhIM&amp;t=534"">8:54</a>)<br>Yohanes 11:41 Maka mereka mengangkat batu itu. Lalu Yesus menengadah ke atas dan<br>berkata: &quot;Bapa, Aku mengucap syukur kepada-Mu, karena 👉Engkau telah mendengarkan<br>Aku. <a href=""https://www.youtube.com/watch?v=WHe9DfHKhIM&amp;t=702"">11:42</a> Aku tahu, bahwa 👉Engkau selalu mendengarkan Aku, tetapi oleh karena orang<br>banyak yang berdiri di sini mengelilingi Aku, Aku mengatakannya, supaya mereka percaya,<br>bahwa<br>👉Engkaulah yang telah mengutus Aku.&quot;<br>Yohanes 11:43 Dan sesudah berkata demikian, berserulah Ia dengan suara keras: &quot;Lazarus,<br>marilah ke luar!&quot; <a href=""https://www.youtube.com/watch?v=WHe9DfHKhIM&amp;t=704"">11:44</a> Orang yang telah mati itu datang ke luar, kaki dan tangannya masih<br>terikat dengan kain kapan dan mukanya tertutup dengan kain peluh. Kata Yesus kepada<br>mereka: &quot;Bukalah kain-kain itu dan biarkan ia pergi.&quot;<br><br><b>Apakah yesus selalu bisa bermukjizat</b><br>Menurut Lukas, Pilatus mengetahui bahwa Yesus adalah seorang Galilea yang adalah<br>wilayah Herodes, mengirimnya ke Antipas, yang juga berada di Yerusalem pada saat itu.<br>Awalnya Antipas senang melihat Yesus, berharap untuk menyaksikannya melakukan<br>👉Mukjizat, tetapi ketika Yesus tetap diam ketika ditanyai Antipas mengejeknya dan<br>mengirim-Nya kembali ke Pilatus.(lukas23:5-12)<br><b>Kolor nya melorot k0nt0L nya dimainin tentara Romawi biji pelernya dijadikan lato-lato makanya tidak</b> <b>bisa bermukjizat</b> 😆🤣😂<br>⚡🔥 <b>The power of kolor</b> 🔥⚡🙈🤣<br><br>Firman selalu ada bersama bapa<br>Bapa mengutus firmannya<br>(Yoh 1.1-1.14)<br><b>Sang firman menyatakan</b> <br>Aku dan bapa adalah satu (yoh <a href=""https://www.youtube.com/watch?v=WHe9DfHKhIM&amp;t=630"">10:30</a>)<br>Akulah jalan kebenaran dan hidup (yoh 14:6)<br>Barangsiapa telah melihat Aku, ia telah melihat Bapa(yohanes 14:9)<br>Matius 27:27 Kemudian serdadu-serdadu wali negeri membawa Yesus ke gedung pengadilan, lalu memanggil seluruh pasukan berkumpul sekeliling Yesus. <a href=""https://www.youtube.com/watch?v=WHe9DfHKhIM&amp;t=1648"">27:28</a> Mereka menanggalkan pakaian-Nya dan mengenakan jubah ungu kepada-Nya.<br><br><b>Masa tuhan bisa ditelanjangi,dipakein jubah dan diseret manusia ke</b> <b>gedung pengadilan</b> 🤣🤣😂🤸🕺🤸🕺<br>Ini tuhan apa penjahat yg <br>lagi dihakimi massa 🥳<br>Cuma orang IDIOT yang percaya manusia bisa bunuh Tuhan tapi LEBIH IDIOT lagi yang<br>percaya manusia harus bunuh Tuhan biar dapat keselamatan dari Tuhan.<br>tuhan kok bisa digantung<br>Itu tuhan apa jemuran<br>Cuma orang idiot saja yg percaya manusia bisa<br>Bunuh tuhan 😆<br>Nguras air laut saja tidak mungkin ini disuruh percaya manusia bisa bunuh tuhan 🤣🤣<br><br>Dia yg mati disalib BUKAN manusia tapi TUHAN MATI (1Kor <a href=""https://www.youtube.com/watch?v=WHe9DfHKhIM&amp;t=686"">11:26</a>). Jika yg mati MANUSIA,<br>maka darahnya MURAH tidak bisa dibuat nebus dosa<br>(1Ptr<a href=""https://www.youtube.com/watch?v=WHe9DfHKhIM&amp;t=78"">1:18</a>-19) 😂🤣🤣🤣😂<br>🤸🤸🤸",0
Anda ini siapa?Sampai mau menghina agama lain?,1
"Kalau mau mengirim komentar,Yang nyambunglah ama Topiknya BLOK<br>Jangan bawa2 agama BLOK",1
hanya kebodohan membangun IKN dikalimantan belum tau lagi dikalimantan air sungai semakin tahun semakin tinggi dikalsel aj air tidak pernah surut dan semakin tinggi volume air sungai selama 3 tahun terakhir. belum lagi banyaknya tambang2..kebun sawit dll yang mempengaruhi tanah kalimantan. harusnya bangun IKN di Papua aja..,0
Jadi anda ingin IKN dibangun dimana?,0
"@@JustNormalManInTheWorld <a href=""UCkszU2WH9gy1mb0dV-11UJg/KsIfY6LzFoLM6AKanYDQAg""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/KsIfY6LzFoLM6AKanYDQAg""></a> kurang baca anda bro",1
"@@hidupku5712 oh iya tadi mata gw buta sebentar🗿<br>Jadi anda ingin IKN di papua?<br>Percuma aja bro,papua daeeahnya berbahaya,Apalagi sama kelompok OPMnya <br>Jadi gk mungkin wilayah penting negara berada didaerah papua",1
"@@JustNormalManInTheWorld nah justru itu bro klo IKN disana perhatian pemerintah tertuju pada kelompok tersebut maka dipapua akan bersih dari kelompok tsb dan pembangunan disna bakalan lebih baik, jadi masyarakt disana tidak lagi merasa tersisihkan.. 👍",0
"Masyarakat nebang pohon untuk bikin rumah dilarang bahkan bisa dipidana, tapi ketika perusahaan yang nebang malah nggak ada yang larang, alasannya karena sudah ada izin dan perjanjian, saya sebagai pribumi Borneo miris melihat",0
Itulah kolonial.,1
Itulah kolonial jawa,1
"​@@hahahah17114yakin kolonial jawa? Bahkan dikalimantan banyak sultan2 yang jauh lebih kaya dari sultan jawa. Hasil dari usaha tambang, kelapa sawit. Berarti kan mereka ikut terlibat dalam kerusakan alam kalimantan",0
"tenang, ibarat utang indonesia klo kata sri mulyani masih dalam kategori Sehat!",0
Negeriku sayang Negeriku malang 😭,0
Setelah IKN terealisasi..<br>Deforestasi : STONK,0
"tunggu aje ancur ni negara, pindah ibukota babat hutan, nikel di jual buat memperhijau negara cinis, bayar pajak buat memperkaya pejabat.",0
"Masalahnya sudah merusak lingkungan apakah membuat sejahtera warganya...<br>Gau usah kesehatan, pendidikan atau infrastruktur contohnya minyak goreng... Masa iya bisa langka di indonesia.Itu kemajuan untuk masyarakat atau untuk golongan...<br>Negara aja kurang mulu...<br>Sejahterakan aja dl warga yg di area baru omngin senegara.",0
Bukan rahasia lagi kyknya min .. tapi kita bisa apa?,0
Pantes minggu ini terasa panass🥵🥵 haredang..,0
"Ya begitulah cara kerja nya tapi hasilnya tetap nol kan, ekonomi nyunsep juga 😀",0
Anjg spit2 biadb bandar2 ilegal loging,0
"Gimana lah...kebutuhan akan minyak goreng juga semakin banyak,..mau ga mau lah hutan berubah fungsi menjadi kebun sawit..",2
@odovid tanda akhir zaman om..😂😂,0
setiap kemajuan ada pengorbanan,2
"@odovid penghasil oksigen terbesar di bumi itu dari laut pak, bukan daratan. Mebabat sebagian “KECIL” hutan tak akan membuat dunia kehabisan oksigen",0
"​@odovid lho bukannya memang manusia itu perusak? gini masyarakat kita aja masih banyak yang memperbanyak keturunan nya tanpa memperhitungkan banyak hal, itu artinya setiap detik kebutuhan manusia semakin tinggi, manusia dapet darimana lagi kalau bukan dari merusak alam, hampir semua yang kita lakukan merusak alam termasuk kegiatan anda saya dan kita bisa komen di YouTube ini. kita produsen minyak sawit terbesar di dunia aja dengan luas nya lahan sawit saat ini aja masih saling demo kalau ga petani nya ya konsumen nya,",0
"Anies yg salah itu, ga becus jadi Gubernur. Mensupport penebangan hutan demi korporasi, dikasih kontrak karya dan konsesi.",0
"Mengapa Jokowi dulu larang rangkap jabatan tp skrg tidak <a href=""https://www.youtube.com/watch?v=daYv-8K8LtI"">https://youtu.be/daYv-8K8LtI</a>",0
"KITA DIPAKSA MENJAGA PARU-PARU DUNIA, TERUS APA FEEDBACK DARI MEREKA YANG MENIKMATI? APAKAH UTANG KITA BERKURANG? APAKAH KITA SECARA PERLAHAN DI KONTROL OLEH BARAT AGAK TIDAK BISA MENJADI NEGARA MAJU, SECARA PEREKONOMIAN...",0
"Ya pasti di kontrol sudah lumrah negara yang kuat mencaplok negara yang lemah, ambil contoh nikel nya di indo bikin baterai nya di China, elon musk beli nya ke China. Yang untung besar dari kasus tersebut sipaa kira kira ?!. plus nya China tidak mencemari lingkungan itulah untung nya negara kuat.",0
Saya pernah komen kya di narasi jelaskan.. tp malah di serang buzzer rp 😅😅,1
Yang sabar😅,1
"Namanya juga buzzer, kalo gak nyerang ya gak makan 😁",1
"Terimakasih tim narasi karena telah memberi informasi yg mudah di cerna, semoga para pemimpin di negeri ini segera di beri hidayah akan tingkah laku yg diperbuatnya.",2
Sulit.... Mereka sudah gila harta.,0
Wkwk kan rakyat kalimantan juga bahagia dengan kondisi alam dan lingkungan tambang tsb! Biarin sih mau mereka renang di kolam tambang pun,0
​@@masiver1161 rakyat Kalimantan mana yg bahagia...sya asli org Berau Kalimantan dan saya SDH merasakan dampak nya ....anda sekali kali tinggal disini,0
"@@Channel_sipa_zee makanya kubilang biar rakyat kalimantan aja yg urus, kalo mereka diam ya berarti mereka senang gitulo, nah makanya kubilang diem ajadeh warga non kalimantan 🤣 biar mereka menikmati hasilnya 😁😆",0
Kl pesugihan di taman merah oleh yaman dikasih hidayah gak😂,0
Emang sudah hilang hutan hujan tropis kalimantan berganti jadi hutan rimba sawit...,0
"Mau gimana ya kita rakyat kecil, udah sering protes2 untuk masalah penebangan, pengerukan, dan lainnya yg berhubungan dengan perusakan alam, tetap aja gk di iyakan. Iya protesnya didengarin dan ditanggepin, tapi ya cuma itu, gk ada tindakan selanjutnya dari pihak yg berwenang (cuma untuk meredam protes doang)",0
Mantap lanjutkan,1
Anis gubernur nya itu,1
"jelama sarakah, jelema kapitalis nungarusak",0
"Sudah sejak jaman Pak SBY oiiii, <a href=""http://www.youtube.com/results?search_query=%23ujarbuzzerbayaran"">#ujarbuzzerbayaran</a>",1
"Saya tidak menyukai deforestasi, tetapi juga tidak menyukai istilah &quot;deforestasi&quot; digunakan untuk menghambat pembangunan infrastruktur dan IKN. Deforestasi untuk pembangunan tetap diperlukan, yang penting terukur. <br><br>Dan lagi saya kurang respek dengan orang yang berasal dari negeri penyumbang emosi carbon terbesar sok-sok an mengkritik deforestasi untuk pembangunan di Indonesia.",2
Ya begitulah manusia. Semua berlomba untuk mendapatkan puncak di piramid,0
PENAK JAMANKU TO? XD,1
kalimantan selatan awal 2021 juga banjir hampir merendam seluruh kabupaten,0
Penggunaan kata &quot;nggak&quot; kurang enak didenger min 🙏,1
provokasi....😂,1
"pertanyaan saya setiap ada pembahasan paru paru dunia. apakah negara lain tidak ikut andil dalam upaya mencoba penghijauan. mempertahankan hutan oke, tapi mencoba menumbuhkan hutan di daerah lain gimana? seakan kaya lempar tanggung jawab, dapat dana buat mengurus aja engga.",0
"Nas setuju, kita di tuntut menjaga paru-paru dunia tapi seakan mematikan roda kehidupan kita, sedangkan negara kita angka kehidupan nya sangat tinggi, barat ingin mengontrol segala sesuatu yang pemerintah lakukan. Mereka takut jika Indonesia menjadi negara maju.",0
Setuju bang... Ini video kayak terlalu fokus Ama satu perspektif... Padahal pertimbangan ny kan dri berbagai hal... Terus ada yg bilang kebun sawit ilegal dan sebagainya... Yap itu betul tapi itu rakyat yg punya .. di suruh berhenti juga bandel... 😅🤓👍,0
Dan kalo diliat di Kalimantan wilayah banjir... Menurut gw saluran irigasi untuk pencegahan airny kurang bagus bahkan bisa dibilang jelek.. 😅... bukan itu doang sih... Mungkin ada berbagai aspek lain juga...,0
Dan seperti yang lu bilang bang... Kenapa harus membebani Kalimantan dengan julukan paru paru dunia?... Haishhh... Bingung gw sama rakyat indo... Knp mereka GK hancurin daerah mereka aja terus tanemin pohon biar mereka puas 🤓... Biar satu indo jadi paru paru dunia... Negara lain GK perlu 🙂,1
Btw ini gw ngedukung perspektif lu bang 👍,1
"Sbg warga kalimantan barat,sangat merasakan perbedaan dulu dan skrg.Dulu sangat jarang mendengar banjir,skrg hujan lebat 2 jam bisa banjir dimana2.<br>.Tapi selama saya tggl dr tahun 91 sampai skrg,kampung saya tidak merasakan kemajuan sama sekali,bahkan jalan mash tanah dan bebatuan,padahal kampungku tidak jauh dr ibukota pontianak,hanya sekitar 50km,dan jalan masuk kampungku dr jalan utama sampai dalam kampungku yg hanya sepanjang sekitar 3km,tidak ada perubahan sama sekali.Pdahal bukit2 disini sdh hilang diambil tanah dan bebatuannya untuk pembangunan didaerah lain.Disini ada 2 perusahaan yg mengeruk batu dan tanah,ada 1 kawasan sawit,dan setiap hari dilewati kendaraan mereka.Tapi penduduk disini gak ada yg ekonominya membaik.Setelah ada perkebunan sawit dan semakin hbisnya bukit disini, sdh bisa dibilang gak ada namanya musin kemarau dan musin hujan lagi.Dan cuaca seperti itu membuat para petani sering tdk bisa mengikuti musim tanam padi yg pasti lagi,sering sawah tdk bisa digarap karena banjir dan harus menunggu air surut.<br>Cuaca bisa sangat panas disiang hari,dan bisa hujan disore hari.",0
Sungguh kerusakan Alam ini sudah terjadi,0
"Itulah mengapa Kalimantan tidak pernah dibangun,alias dibiarkan tertinggal karena kalo di bangun maju pasti semakin habis hutannya...",0
"Rapatkan dengan RT RW kepala Dusun.. Tanyakan bupati,, gubernur.. Habis itu baru pusat..",1
"Keep survive dengan keadaan yg sekarang kalau emg itu yg benar terjadi, cukup terbayang betapa asrinya disana, dan betapa tertinggalnya pula disana. Simple, kita tinggal dinegara dunia ketiga yang memang hal hal kaya gini sering dialamin, cukup bias dengan istilah &quot;Penguasa Pengusaha&quot; aka PengPeng, pentingnya bagi masyarakat sana untuk terus kritis dan lakukan penolakan akan segala bentuk deforestasi yg ada, infokan ke media viralkan sebab akibat yg dialami oleh manusia, hewan, dan tumbuhan secara langsung",2
Hutannya dibabat buat nyawer partai ama cicil hutang😔,0
Pangkalan Bun Kalteng Hadir 🙏🏽,1
Deket sama astra agro gag bro,1
lalu maksud kalian apa? kalimantan harus jadi hutan selamanya??? sungguh egois,2
"Ditonton sampai akhir, biar tidak bilang bodoh",1
PIYE KABARE PENAK JAMAN KU TO !!!! H3HB3H3H3H3H3H3,1
"banjir itu karna Drainase yg jelek, bukan deforestasi",2
Kimak emang rezim mukidi...gak bs jaga alam,0
Materinya sungguh berbobot. Salut Tim Narasi,1
"btw david gaveau dkk dibanned sama klhk karena dianggap mendiskreditkan pemerintah dan klhk, padahal yg dituliskan di jurnalnya adalah fakta. lucunya negri wakanda🤣<br>belom lagi banyak lahan gambut yg jadi proyek food estate yg ujung ujungnya jadi sawit dan lahan korupsi buat bos bos kecil di daerah",1
ini adalah penjelasan teknis dari yg pernah di bahas pak rocky gerung,1
Enak jaman ku toh,1
"Masi ada papua, tenang tenang. Wkwkwkwk. Segera merdeka sebelum dibabat habis moncong putih, buto ijo, lutung biru, dan kroni2 lainnya",1
Nah tuh Pak Jokowi....katanya penghijauan manaaaa....,1
Percuma dihijauin kalo nti dirusak lagi ama pengusaha2 yg gk bertanggung jawab,0
buka terus sawit ny bung,1
"Ciptakan dalih2 dan istilah2 ramah serta utopia2 untuk menebang pohon. tak hanya sampai disitu, ciptakan data tunggal sebagai pembenaran deforestasi itu. 😂",0
Hutan borneo Tumbuhanya sangat bagus dan mendunia....<br>sayang sekali Hutanya Rusak dan perburuan tanaman yang tak terkndali...apa lagi skrng Hutanya sudah tak ada😑,0
Akibat keserakahan manusia.,0
@@sunar586 katanya cinta tanah air ya ...<br>apa cuman cinta cuan aja🤔,0
"Yg penting cuan, krisis iklim mah nomor sekian",0
Hutan bukanlah paru² dunia,1
matap gas terus tim narasi<br>jangan sampai tutup mata,0
"Musti di up terus dan dibicarakan, agar permasalahan seperti ini tidak menghilang dari pemberitaan dan seiring ramainya dibicarakan mengundang perhatian seperti kasus pejabat hedon seperti sekarang ini.<br>Kasus ini juga sangat serius dan besar. Urgent untuk segera mendapatkan penanganan.",0
"Dayak&quot;...aku cinta kalian,tapi kalian tak cinta diri kalian sendiri....hutan kalian sangat penting tuk dunia,khususnya budaya Dayak sendiri....di bangun lagi IKN...habislah kalian tersingkir dari tanah adat kalian ..bencana saja yg kalian dapat....oh Dayak...malang nasibmu....tapi biarlah....biar hancur negri ini...karna ulah para pemimpin.. Indonesia tinggal kenangan....",0
Pak Jokowi adalah pemimpin terhebat dan gw saranin kita angkat dia jadi Raja Nusantara,1
Soeharto-sby yang terhebat ngurangin hutan. Lihat aja datanya deforestasi nya.,1
Semoga pejabat berwenang yg membuat kebijakan ini siap dgn pengadilan Tuhan diakhirat nanti.,1
Dia g pcy dosa boss,1
kalo pejabat takut dosa mah udah makmur negara kita 🤣🤣,1
Tukang baso lewat.. priode paling ancur,1
"Dulu menggarong kayu, sekarang menggarong minerba sawit. Tan Paulin Suami, 3 Haji Kalsel, Ismail Bolong konsorsium, Bob H dll. Laknatullah. Soeharto Baru.",1
Hancur sudah alam,0
Dan perpindahan ibu kota ke pulau kalimantan akan memperburuk deforestasi hutan. Karena alasan pembangunan ini dan itu.,0
"katanya sih salah satu tujuan perpindahan ibukota yang mana tempat pindahnya itu di hutan produksi, pemerintah mau ngembaliin lagi jadi hutan sebelumnya bukan jadi huta produksi",0
"@@mp2984 sumpah,ga masuk logika..justru jd hutan beton",0
@@merdeka7975 Sebenernya pembangunan ikn ini ga ngebabat habis seluruh hutan kalimantan <br>Mungkin hanya mengambil dari berapa persennya dari hutan kalimantan<br>Sedangkan pembangunan kebun sawit dan pertambangan itu kan ngebabat hampir Berhektar hektar hutan tersebut,0
Jadi anda mau ibu kota pindah ke mana?,0
​@@JustNormalManInTheWorld bisa jamin?? Makin deket aja birokrasi kalo kaya gini buat ngebabat hutan,0
"Udah dari sananya, penghuni lokal juga bakar lahan",0
"Semakin banyak populasi manusia mengakibatkan semakin tinggi permintaan minyak kelapa sawit, imbasnya ke hutan yg akhirnya dialih fungsikan jadi kebun kelapa sawit.",2
Kan bisa pake teknologi terasiring atau apalah<br>Cina aja bisa punya pertanian beras dengan lahan kecil<br>Bahkan daerah2 yg kering malah dihijaukan<br>Indonesia gk mau mikir soal penghijaun<br>Maunya cara gampang dengan babat abis utan demi sawit,0
"@@Surya-kh3kc Gak bisa, sawit sama padi itu berbeda cara budidayanya.",0
@@KousakaMayumi tanaman nya emank beda tapi teknologi nya kan bisa belajar<br>Indonesia terlalu boros ngambil lahan untuk perkebunan<br>Bukannya belajar sama luar negeri<br>Km gk tau dampak merusak hutan yah?? Buset dah,0
@@Surya-kh3kc Tetap tidak bisa soalnya media tanamnya aja berbeda,0
Jangan ada oligarki di antara kita.,1
Sudah ada,1
